mirror,date,source,source_type,credits,relationship
czechia,2024-04-21,Telegram: Libertas_info_cz,telegram,50,credited-by-mirror
czechia,2024-04-21,Telegram: neCT24,telegram,33,credited-by-mirror
czechia,2024-04-22,Telegram: InfodefenseCZE,telegram,14,credited-by-mirror
czechia,2024-04-22,Telegram: Libertas_info_cz,telegram,19,credited-by-mirror
czechia,2024-04-22,Telegram: neCT24,telegram,40,credited-by-mirror
czechia,2024-04-23,Telegram: InfodefenseCZE,telegram,10,credited-by-mirror
czechia,2024-04-23,Telegram: Libertas_info_cz,telegram,50,credited-by-mirror
czechia,2024-04-23,Telegram: neCT24,telegram,38,credited-by-mirror
czechia,2024-04-24,Telegram: InfodefenseCZE,telegram,14,credited-by-mirror
czechia,2024-04-24,Telegram: Libertas_info_cz,telegram,24,credited-by-mirror
czechia,2024-04-24,Telegram: neCT24,telegram,36,credited-by-mirror
czechia,2024-04-25,Telegram: InfodefenseCZE,telegram,11,credited-by-mirror
czechia,2024-04-25,Telegram: Libertas_info_cz,telegram,23,credited-by-mirror
czechia,2024-04-25,Telegram: neCT24,telegram,31,credited-by-mirror
czechia,2024-04-26,Telegram: InfodefenseCZE,telegram,7,credited-by-mirror
czechia,2024-04-26,Telegram: Libertas_info_cz,telegram,43,credited-by-mirror
czechia,2024-04-26,Telegram: neCT24,telegram,25,credited-by-mirror
czechia,2024-04-27,Telegram: InfodefenseCZE,telegram,10,credited-by-mirror
czechia,2024-04-27,Telegram: Libertas_info_cz,telegram,29,credited-by-mirror
czechia,2024-04-27,Telegram: neCT24,telegram,30,credited-by-mirror
czechia,2024-04-28,Telegram: InfodefenseCZE,telegram,11,credited-by-mirror
czechia,2024-04-28,Telegram: Libertas_info_cz,telegram,12,credited-by-mirror
czechia,2024-04-28,Telegram: neCT24,telegram,31,credited-by-mirror
czechia,2024-04-29,Telegram: InfodefenseCZE,telegram,7,credited-by-mirror
czechia,2024-04-29,Telegram: Libertas_info_cz,telegram,38,credited-by-mirror
czechia,2024-04-29,Telegram: neCT24,telegram,32,credited-by-mirror
czechia,2024-04-30,Telegram: InfodefenseCZE,telegram,6,credited-by-mirror
czechia,2024-04-30,Telegram: Libertas_info_cz,telegram,47,credited-by-mirror
czechia,2024-04-30,Telegram: neCT24,telegram,32,credited-by-mirror
deutsch,2024-04-01,Telegram: DruschbaFM,telegram,2,credited-by-mirror
deutsch,2024-04-01,Telegram: RuAS_Org,telegram,21,credited-by-mirror
deutsch,2024-04-01,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-04-01,Telegram: satellit_de,telegram,21,credited-by-mirror
deutsch,2024-04-01,ria.ru,domain,32,credited-by-mirror
deutsch,2024-04-01,tass.ru,domain,36,credited-by-mirror
deutsch,2024-04-02,Telegram: RuAS_Org,telegram,28,credited-by-mirror
deutsch,2024-04-02,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-04-02,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-04-02,ria.ru,domain,30,credited-by-mirror
deutsch,2024-04-02,tass.ru,domain,44,credited-by-mirror
deutsch,2024-04-03,Telegram: RuAS_Org,telegram,30,credited-by-mirror
deutsch,2024-04-03,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-04-03,Telegram: satellit_de,telegram,31,credited-by-mirror
deutsch,2024-04-03,de.rt.com,domain,35,credited-by-mirror
deutsch,2024-04-03,ria.ru,domain,13,credited-by-mirror
deutsch,2024-04-03,tass.ru,domain,44,credited-by-mirror
deutsch,2024-04-04,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-04-04,Telegram: RuAS_Org,telegram,19,credited-by-mirror
deutsch,2024-04-04,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-04-04,Telegram: rt_de,telegram,31,credited-by-mirror
deutsch,2024-04-04,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2024-04-04,de.rt.com,domain,47,credited-by-mirror
deutsch,2024-04-04,ria.ru,domain,18,credited-by-mirror
deutsch,2024-04-04,tass.ru,domain,46,credited-by-mirror
deutsch,2024-04-05,Telegram: DruschbaFM,telegram,27,credited-by-mirror
deutsch,2024-04-05,Telegram: RuAS_Org,telegram,30,credited-by-mirror
deutsch,2024-04-05,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-04-05,Telegram: rt_de,telegram,32,credited-by-mirror
deutsch,2024-04-05,Telegram: satellit_de,telegram,26,credited-by-mirror
deutsch,2024-04-05,de.rt.com,domain,41,credited-by-mirror
deutsch,2024-04-05,ria.ru,domain,29,credited-by-mirror
deutsch,2024-04-05,tass.ru,domain,46,credited-by-mirror
deutsch,2024-04-06,Telegram: DruschbaFM,telegram,36,credited-by-mirror
deutsch,2024-04-06,Telegram: RuAS_Org,telegram,22,credited-by-mirror
deutsch,2024-04-06,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-04-06,Telegram: rt_de,telegram,39,credited-by-mirror
deutsch,2024-04-06,Telegram: satellit_de,telegram,29,credited-by-mirror
deutsch,2024-04-06,de.rt.com,domain,33,credited-by-mirror
deutsch,2024-04-06,ria.ru,domain,9,credited-by-mirror
deutsch,2024-04-06,tass.ru,domain,22,credited-by-mirror
deutsch,2024-04-07,Telegram: DruschbaFM,telegram,33,credited-by-mirror
deutsch,2024-04-07,Telegram: RuAS_Org,telegram,33,credited-by-mirror
deutsch,2024-04-07,Telegram: craZybear2022,telegram,21,credited-by-mirror
deutsch,2024-04-07,Telegram: rt_de,telegram,32,credited-by-mirror
deutsch,2024-04-07,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-04-07,de.rt.com,domain,26,credited-by-mirror
deutsch,2024-04-07,ria.ru,domain,16,credited-by-mirror
deutsch,2024-04-07,tass.ru,domain,17,credited-by-mirror
deutsch,2024-04-08,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-04-08,Telegram: RuAS_Org,telegram,28,credited-by-mirror
deutsch,2024-04-08,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-04-08,Telegram: rt_de,telegram,33,credited-by-mirror
deutsch,2024-04-08,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-04-08,de.rt.com,domain,38,credited-by-mirror
deutsch,2024-04-08,ria.ru,domain,29,credited-by-mirror
deutsch,2024-04-08,tass.ru,domain,52,credited-by-mirror
deutsch,2024-04-09,Telegram: DruschbaFM,telegram,31,credited-by-mirror
deutsch,2024-04-09,Telegram: RuAS_Org,telegram,36,credited-by-mirror
deutsch,2024-04-09,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-04-09,Telegram: rt_de,telegram,47,credited-by-mirror
deutsch,2024-04-09,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-04-09,de.rt.com,domain,62,credited-by-mirror
deutsch,2024-04-09,ria.ru,domain,28,credited-by-mirror
deutsch,2024-04-09,tass.ru,domain,56,credited-by-mirror
deutsch,2024-04-10,Telegram: DruschbaFM,telegram,35,credited-by-mirror
deutsch,2024-04-10,Telegram: RuAS_Org,telegram,27,credited-by-mirror
deutsch,2024-04-10,Telegram: craZybear2022,telegram,20,credited-by-mirror
deutsch,2024-04-10,Telegram: rt_de,telegram,49,credited-by-mirror
deutsch,2024-04-10,Telegram: satellit_de,telegram,27,credited-by-mirror
deutsch,2024-04-10,de.rt.com,domain,64,credited-by-mirror
deutsch,2024-04-10,ria.ru,domain,35,credited-by-mirror
deutsch,2024-04-10,tass.ru,domain,63,credited-by-mirror
deutsch,2024-04-11,Telegram: DruschbaFM,telegram,35,credited-by-mirror
deutsch,2024-04-11,Telegram: RuAS_Org,telegram,31,credited-by-mirror
deutsch,2024-04-11,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-04-11,Telegram: rt_de,telegram,46,credited-by-mirror
deutsch,2024-04-11,Telegram: satellit_de,telegram,27,credited-by-mirror
deutsch,2024-04-11,de.rt.com,domain,56,credited-by-mirror
deutsch,2024-04-11,ria.ru,domain,57,credited-by-mirror
deutsch,2024-04-11,tass.ru,domain,75,credited-by-mirror
deutsch,2024-04-12,Telegram: DruschbaFM,telegram,32,credited-by-mirror
deutsch,2024-04-12,Telegram: RuAS_Org,telegram,19,credited-by-mirror
deutsch,2024-04-12,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-04-12,Telegram: rt_de,telegram,41,credited-by-mirror
deutsch,2024-04-12,Telegram: satellit_de,telegram,32,credited-by-mirror
deutsch,2024-04-12,de.rt.com,domain,46,credited-by-mirror
deutsch,2024-04-12,ria.ru,domain,33,credited-by-mirror
deutsch,2024-04-12,tass.ru,domain,76,credited-by-mirror
deutsch,2024-04-13,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-04-13,Telegram: RuAS_Org,telegram,22,credited-by-mirror
deutsch,2024-04-13,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-04-13,Telegram: rt_de,telegram,44,credited-by-mirror
deutsch,2024-04-13,Telegram: satellit_de,telegram,31,credited-by-mirror
deutsch,2024-04-13,de.rt.com,domain,42,credited-by-mirror
deutsch,2024-04-13,ria.ru,domain,16,credited-by-mirror
deutsch,2024-04-13,tass.ru,domain,17,credited-by-mirror
deutsch,2024-04-14,Telegram: DruschbaFM,telegram,35,credited-by-mirror
deutsch,2024-04-14,Telegram: RuAS_Org,telegram,27,credited-by-mirror
deutsch,2024-04-14,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-04-14,Telegram: rt_de,telegram,47,credited-by-mirror
deutsch,2024-04-14,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2024-04-14,de.rt.com,domain,42,credited-by-mirror
deutsch,2024-04-14,ria.ru,domain,18,credited-by-mirror
deutsch,2024-04-14,tass.ru,domain,32,credited-by-mirror
deutsch,2024-04-15,Telegram: DruschbaFM,telegram,32,credited-by-mirror
deutsch,2024-04-15,Telegram: RuAS_Org,telegram,23,credited-by-mirror
deutsch,2024-04-15,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-04-15,Telegram: rt_de,telegram,42,credited-by-mirror
deutsch,2024-04-15,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2024-04-15,de.rt.com,domain,48,credited-by-mirror
deutsch,2024-04-15,ria.ru,domain,30,credited-by-mirror
deutsch,2024-04-15,tass.ru,domain,43,credited-by-mirror
deutsch,2024-04-16,Telegram: DruschbaFM,telegram,35,credited-by-mirror
deutsch,2024-04-16,Telegram: RuAS_Org,telegram,19,credited-by-mirror
deutsch,2024-04-16,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-04-16,Telegram: rt_de,telegram,47,credited-by-mirror
deutsch,2024-04-16,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2024-04-16,de.rt.com,domain,53,credited-by-mirror
deutsch,2024-04-16,ria.ru,domain,29,credited-by-mirror
deutsch,2024-04-16,tass.ru,domain,62,credited-by-mirror
deutsch,2024-04-17,Telegram: DruschbaFM,telegram,33,credited-by-mirror
deutsch,2024-04-17,Telegram: RuAS_Org,telegram,26,credited-by-mirror
deutsch,2024-04-17,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-04-17,Telegram: rt_de,telegram,40,credited-by-mirror
deutsch,2024-04-17,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-04-17,de.rt.com,domain,59,credited-by-mirror
deutsch,2024-04-17,ria.ru,domain,27,credited-by-mirror
deutsch,2024-04-17,tass.ru,domain,62,credited-by-mirror
deutsch,2024-04-18,Telegram: DruschbaFM,telegram,37,credited-by-mirror
deutsch,2024-04-18,Telegram: RuAS_Org,telegram,19,credited-by-mirror
deutsch,2024-04-18,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-04-18,Telegram: rt_de,telegram,59,credited-by-mirror
deutsch,2024-04-18,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2024-04-18,de.rt.com,domain,60,credited-by-mirror
deutsch,2024-04-18,ria.ru,domain,35,credited-by-mirror
deutsch,2024-04-18,tass.ru,domain,66,credited-by-mirror
deutsch,2024-04-19,Telegram: DruschbaFM,telegram,30,credited-by-mirror
deutsch,2024-04-19,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-04-19,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-04-19,Telegram: rt_de,telegram,58,credited-by-mirror
deutsch,2024-04-19,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2024-04-19,de.rt.com,domain,55,credited-by-mirror
deutsch,2024-04-19,ria.ru,domain,42,credited-by-mirror
deutsch,2024-04-19,tass.ru,domain,57,credited-by-mirror
deutsch,2024-04-20,Telegram: DruschbaFM,telegram,35,credited-by-mirror
deutsch,2024-04-20,Telegram: RuAS_Org,telegram,27,credited-by-mirror
deutsch,2024-04-20,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-04-20,Telegram: rt_de,telegram,36,credited-by-mirror
deutsch,2024-04-20,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2024-04-20,de.rt.com,domain,34,credited-by-mirror
deutsch,2024-04-20,ria.ru,domain,17,credited-by-mirror
deutsch,2024-04-20,tass.ru,domain,14,credited-by-mirror
deutsch,2024-04-21,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-04-21,Telegram: RuAS_Org,telegram,24,credited-by-mirror
deutsch,2024-04-21,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-04-21,Telegram: rt_de,telegram,37,credited-by-mirror
deutsch,2024-04-21,Telegram: satellit_de,telegram,32,credited-by-mirror
deutsch,2024-04-21,de.rt.com,domain,37,credited-by-mirror
deutsch,2024-04-21,ria.ru,domain,16,credited-by-mirror
deutsch,2024-04-21,tass.ru,domain,25,credited-by-mirror
deutsch,2024-04-22,Telegram: DruschbaFM,telegram,38,credited-by-mirror
deutsch,2024-04-22,Telegram: RuAS_Org,telegram,20,credited-by-mirror
deutsch,2024-04-22,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-04-22,Telegram: rt_de,telegram,49,credited-by-mirror
deutsch,2024-04-22,Telegram: satellit_de,telegram,34,credited-by-mirror
deutsch,2024-04-22,de.rt.com,domain,48,credited-by-mirror
deutsch,2024-04-22,ria.ru,domain,32,credited-by-mirror
deutsch,2024-04-22,tass.ru,domain,70,credited-by-mirror
deutsch,2024-04-23,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-04-23,Telegram: RuAS_Org,telegram,22,credited-by-mirror
deutsch,2024-04-23,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-04-23,Telegram: rt_de,telegram,51,credited-by-mirror
deutsch,2024-04-23,Telegram: satellit_de,telegram,22,credited-by-mirror
deutsch,2024-04-23,de.rt.com,domain,44,credited-by-mirror
deutsch,2024-04-23,ria.ru,domain,31,credited-by-mirror
deutsch,2024-04-23,tass.ru,domain,60,credited-by-mirror
deutsch,2024-04-24,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-04-24,Telegram: RuAS_Org,telegram,23,credited-by-mirror
deutsch,2024-04-24,Telegram: craZybear2022,telegram,11,credited-by-mirror
deutsch,2024-04-24,Telegram: rt_de,telegram,50,credited-by-mirror
deutsch,2024-04-24,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-04-24,de.rt.com,domain,52,credited-by-mirror
deutsch,2024-04-24,ria.ru,domain,23,credited-by-mirror
deutsch,2024-04-24,tass.ru,domain,72,credited-by-mirror
deutsch,2024-04-25,Telegram: DruschbaFM,telegram,26,credited-by-mirror
deutsch,2024-04-25,Telegram: RuAS_Org,telegram,15,credited-by-mirror
deutsch,2024-04-25,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-04-25,Telegram: rt_de,telegram,32,credited-by-mirror
deutsch,2024-04-25,Telegram: satellit_de,telegram,19,credited-by-mirror
deutsch,2024-04-25,de.rt.com,domain,54,credited-by-mirror
deutsch,2024-04-25,ria.ru,domain,24,credited-by-mirror
deutsch,2024-04-25,tass.ru,domain,58,credited-by-mirror
deutsch,2024-04-26,Telegram: DruschbaFM,telegram,28,credited-by-mirror
deutsch,2024-04-26,Telegram: RuAS_Org,telegram,11,credited-by-mirror
deutsch,2024-04-26,Telegram: craZybear2022,telegram,10,credited-by-mirror
deutsch,2024-04-26,Telegram: rt_de,telegram,26,credited-by-mirror
deutsch,2024-04-26,Telegram: satellit_de,telegram,14,credited-by-mirror
deutsch,2024-04-26,de.rt.com,domain,40,credited-by-mirror
deutsch,2024-04-26,ria.ru,domain,24,credited-by-mirror
deutsch,2024-04-26,tass.ru,domain,59,credited-by-mirror
deutsch,2024-04-27,Telegram: DruschbaFM,telegram,27,credited-by-mirror
deutsch,2024-04-27,Telegram: RuAS_Org,telegram,17,credited-by-mirror
deutsch,2024-04-27,Telegram: craZybear2022,telegram,9,credited-by-mirror
deutsch,2024-04-27,Telegram: rt_de,telegram,34,credited-by-mirror
deutsch,2024-04-27,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-04-27,de.rt.com,domain,33,credited-by-mirror
deutsch,2024-04-27,ria.ru,domain,20,credited-by-mirror
deutsch,2024-04-27,tass.ru,domain,34,credited-by-mirror
deutsch,2024-04-28,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-04-28,Telegram: RuAS_Org,telegram,18,credited-by-mirror
deutsch,2024-04-28,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-04-28,Telegram: rt_de,telegram,33,credited-by-mirror
deutsch,2024-04-28,Telegram: satellit_de,telegram,27,credited-by-mirror
deutsch,2024-04-28,de.rt.com,domain,29,credited-by-mirror
deutsch,2024-04-28,ria.ru,domain,20,credited-by-mirror
deutsch,2024-04-28,tass.ru,domain,22,credited-by-mirror
deutsch,2024-04-29,Telegram: DruschbaFM,telegram,37,credited-by-mirror
deutsch,2024-04-29,Telegram: RuAS_Org,telegram,24,credited-by-mirror
deutsch,2024-04-29,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-04-29,Telegram: rt_de,telegram,38,credited-by-mirror
deutsch,2024-04-29,Telegram: satellit_de,telegram,36,credited-by-mirror
deutsch,2024-04-29,de.rt.com,domain,42,credited-by-mirror
deutsch,2024-04-29,ria.ru,domain,28,credited-by-mirror
deutsch,2024-04-29,tass.ru,domain,34,credited-by-mirror
deutsch,2024-04-30,Telegram: DruschbaFM,telegram,32,credited-by-mirror
deutsch,2024-04-30,Telegram: RuAS_Org,telegram,32,credited-by-mirror
deutsch,2024-04-30,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-04-30,Telegram: rt_de,telegram,37,credited-by-mirror
deutsch,2024-04-30,Telegram: satellit_de,telegram,39,credited-by-mirror
deutsch,2024-04-30,de.rt.com,domain,42,credited-by-mirror
deutsch,2024-04-30,ria.ru,domain,25,credited-by-mirror
deutsch,2024-04-30,tass.ru,domain,37,credited-by-mirror
hungary,2024-04-01,Telegram: InfoDefMagyarok,telegram,6,credited-by-mirror
hungary,2024-04-01,ria.ru,domain,3,credited-by-mirror
hungary,2024-04-01,tass.ru,domain,2,credited-by-mirror
hungary,2024-04-02,Telegram: InfoDefMagyarok,telegram,6,credited-by-mirror
hungary,2024-04-02,ria.ru,domain,2,credited-by-mirror
hungary,2024-04-02,tass.ru,domain,4,credited-by-mirror
hungary,2024-04-03,Telegram: InfoDefMagyarok,telegram,8,credited-by-mirror
hungary,2024-04-03,hu.news-front.su,domain,1,credited-by-mirror
hungary,2024-04-03,ria.ru,domain,3,credited-by-mirror
hungary,2024-04-03,tass.ru,domain,8,credited-by-mirror
hungary,2024-04-04,Telegram: InfoDefMagyarok,telegram,7,credited-by-mirror
hungary,2024-04-04,hu.news-front.su,domain,15,credited-by-mirror
hungary,2024-04-04,ria.ru,domain,2,credited-by-mirror
hungary,2024-04-04,tass.ru,domain,8,credited-by-mirror
hungary,2024-04-05,Telegram: InfoDefMagyarok,telegram,9,credited-by-mirror
hungary,2024-04-05,hu.news-front.su,domain,15,credited-by-mirror
hungary,2024-04-05,ria.ru,domain,5,credited-by-mirror
hungary,2024-04-05,tass.ru,domain,7,credited-by-mirror
hungary,2024-04-06,Telegram: InfoDefMagyarok,telegram,8,credited-by-mirror
hungary,2024-04-06,ria.ru,domain,1,credited-by-mirror
hungary,2024-04-06,tass.ru,domain,2,credited-by-mirror
hungary,2024-04-07,Telegram: InfoDefMagyarok,telegram,9,credited-by-mirror
hungary,2024-04-07,ria.ru,domain,1,credited-by-mirror
hungary,2024-04-07,tass.ru,domain,2,credited-by-mirror
hungary,2024-04-08,Telegram: InfoDefMagyarok,telegram,6,credited-by-mirror
hungary,2024-04-08,hu.news-front.su,domain,15,credited-by-mirror
hungary,2024-04-08,ria.ru,domain,1,credited-by-mirror
hungary,2024-04-08,tass.ru,domain,3,credited-by-mirror
hungary,2024-04-09,Telegram: InfoDefMagyarok,telegram,6,credited-by-mirror
hungary,2024-04-09,hu.news-front.su,domain,15,credited-by-mirror
hungary,2024-04-09,ria.ru,domain,1,credited-by-mirror
hungary,2024-04-09,tass.ru,domain,4,credited-by-mirror
hungary,2024-04-10,Telegram: InfoDefMagyarok,telegram,7,credited-by-mirror
hungary,2024-04-10,hu.news-front.su,domain,18,credited-by-mirror
hungary,2024-04-10,ria.ru,domain,1,credited-by-mirror
hungary,2024-04-10,tass.ru,domain,7,credited-by-mirror
hungary,2024-04-11,Telegram: InfoDefMagyarok,telegram,6,credited-by-mirror
hungary,2024-04-11,hu.news-front.su,domain,14,credited-by-mirror
hungary,2024-04-11,ria.ru,domain,2,credited-by-mirror
hungary,2024-04-11,tass.ru,domain,7,credited-by-mirror
hungary,2024-04-12,Telegram: InfoDefMagyarok,telegram,8,credited-by-mirror
hungary,2024-04-12,hu.news-front.su,domain,11,credited-by-mirror
hungary,2024-04-12,ria.ru,domain,2,credited-by-mirror
hungary,2024-04-12,tass.ru,domain,6,credited-by-mirror
hungary,2024-04-13,Telegram: InfoDefMagyarok,telegram,2,credited-by-mirror
hungary,2024-04-13,ria.ru,domain,1,credited-by-mirror
hungary,2024-04-13,tass.ru,domain,1,credited-by-mirror
hungary,2024-04-14,Telegram: InfoDefMagyarok,telegram,7,credited-by-mirror
hungary,2024-04-14,ria.ru,domain,7,credited-by-mirror
hungary,2024-04-14,tass.ru,domain,13,credited-by-mirror
hungary,2024-04-15,Telegram: InfoDefMagyarok,telegram,7,credited-by-mirror
hungary,2024-04-15,hu.news-front.su,domain,12,credited-by-mirror
hungary,2024-04-15,ria.ru,domain,12,credited-by-mirror
hungary,2024-04-15,tass.ru,domain,24,credited-by-mirror
hungary,2024-04-16,Telegram: InfoDefMagyarok,telegram,9,credited-by-mirror
hungary,2024-04-16,hu.news-front.su,domain,14,credited-by-mirror
hungary,2024-04-16,ria.ru,domain,4,credited-by-mirror
hungary,2024-04-16,tass.ru,domain,11,credited-by-mirror
hungary,2024-04-17,Telegram: InfoDefMagyarok,telegram,7,credited-by-mirror
hungary,2024-04-17,ria.ru,domain,3,credited-by-mirror
hungary,2024-04-17,tass.ru,domain,7,credited-by-mirror
hungary,2024-04-18,Telegram: InfoDefMagyarok,telegram,7,credited-by-mirror
