mirror,date,source,source_type,credits,relationship
deutsch,2023-11-09,Telegram: craZybear2022,telegram,24,credited-by-mirror
deutsch,2023-11-09,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2023-11-09,ria.ru,domain,28,credited-by-mirror
deutsch,2023-11-09,tass.ru,domain,23,credited-by-mirror
deutsch,2023-11-10,Telegram: RuAS_Org,telegram,17,credited-by-mirror
deutsch,2023-11-10,Telegram: craZybear2022,telegram,27,credited-by-mirror
deutsch,2023-11-10,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2023-11-10,ria.ru,domain,22,credited-by-mirror
deutsch,2023-11-10,tass.ru,domain,40,credited-by-mirror
deutsch,2023-11-11,Telegram: RuAS_Org,telegram,15,credited-by-mirror
deutsch,2023-11-11,Telegram: craZybear2022,telegram,22,credited-by-mirror
deutsch,2023-11-11,Telegram: satellit_de,telegram,27,credited-by-mirror
deutsch,2023-11-11,ria.ru,domain,18,credited-by-mirror
deutsch,2023-11-11,tass.ru,domain,11,credited-by-mirror
deutsch,2023-11-12,Telegram: RuAS_Org,telegram,13,credited-by-mirror
deutsch,2023-11-12,Telegram: craZybear2022,telegram,22,credited-by-mirror
deutsch,2023-11-12,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2023-11-12,ria.ru,domain,18,credited-by-mirror
deutsch,2023-11-12,tass.ru,domain,14,credited-by-mirror
deutsch,2023-11-13,Telegram: RuAS_Org,telegram,12,credited-by-mirror
deutsch,2023-11-13,Telegram: craZybear2022,telegram,21,credited-by-mirror
deutsch,2023-11-13,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2023-11-13,ria.ru,domain,24,credited-by-mirror
deutsch,2023-11-13,tass.ru,domain,26,credited-by-mirror
deutsch,2023-11-14,Telegram: RuAS_Org,telegram,16,credited-by-mirror
deutsch,2023-11-14,Telegram: craZybear2022,telegram,22,credited-by-mirror
deutsch,2023-11-14,Telegram: satellit_de,telegram,33,credited-by-mirror
deutsch,2023-11-14,ria.ru,domain,25,credited-by-mirror
deutsch,2023-11-14,tass.ru,domain,48,credited-by-mirror
deutsch,2023-11-15,Telegram: RuAS_Org,telegram,14,credited-by-mirror
deutsch,2023-11-15,Telegram: craZybear2022,telegram,24,credited-by-mirror
deutsch,2023-11-15,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2023-11-15,ria.ru,domain,11,credited-by-mirror
deutsch,2023-11-15,tass.ru,domain,43,credited-by-mirror
deutsch,2023-11-16,Telegram: RuAS_Org,telegram,14,credited-by-mirror
deutsch,2023-11-16,Telegram: craZybear2022,telegram,24,credited-by-mirror
deutsch,2023-11-16,Telegram: satellit_de,telegram,29,credited-by-mirror
deutsch,2023-11-16,ria.ru,domain,16,credited-by-mirror
deutsch,2023-11-16,tass.ru,domain,63,credited-by-mirror
deutsch,2023-11-17,Telegram: RuAS_Org,telegram,12,credited-by-mirror
deutsch,2023-11-17,Telegram: craZybear2022,telegram,22,credited-by-mirror
deutsch,2023-11-17,Telegram: satellit_de,telegram,35,credited-by-mirror
deutsch,2023-11-17,ria.ru,domain,25,credited-by-mirror
deutsch,2023-11-17,tass.ru,domain,44,credited-by-mirror
deutsch,2023-11-18,Telegram: RuAS_Org,telegram,13,credited-by-mirror
deutsch,2023-11-18,Telegram: craZybear2022,telegram,22,credited-by-mirror
deutsch,2023-11-18,Telegram: satellit_de,telegram,27,credited-by-mirror
deutsch,2023-11-18,ria.ru,domain,6,credited-by-mirror
deutsch,2023-11-18,tass.ru,domain,25,credited-by-mirror
deutsch,2023-11-19,Telegram: RuAS_Org,telegram,7,credited-by-mirror
deutsch,2023-11-19,Telegram: craZybear2022,telegram,19,credited-by-mirror
deutsch,2023-11-19,Telegram: satellit_de,telegram,29,credited-by-mirror
deutsch,2023-11-19,ria.ru,domain,23,credited-by-mirror
deutsch,2023-11-19,tass.ru,domain,8,credited-by-mirror
deutsch,2023-11-20,Telegram: RuAS_Org,telegram,20,credited-by-mirror
deutsch,2023-11-20,Telegram: craZybear2022,telegram,23,credited-by-mirror
deutsch,2023-11-20,Telegram: satellit_de,telegram,35,credited-by-mirror
deutsch,2023-11-20,ria.ru,domain,14,credited-by-mirror
deutsch,2023-11-20,tass.ru,domain,17,credited-by-mirror
deutsch,2023-11-21,Telegram: RuAS_Org,telegram,16,credited-by-mirror
deutsch,2023-11-21,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2023-11-21,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2023-11-21,ria.ru,domain,19,credited-by-mirror
deutsch,2023-11-21,tass.ru,domain,35,credited-by-mirror
deutsch,2023-11-22,Telegram: RuAS_Org,telegram,19,credited-by-mirror
deutsch,2023-11-22,Telegram: craZybear2022,telegram,25,credited-by-mirror
deutsch,2023-11-22,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2023-11-22,ria.ru,domain,18,credited-by-mirror
deutsch,2023-11-22,tass.ru,domain,38,credited-by-mirror
deutsch,2023-11-23,Telegram: RuAS_Org,telegram,13,credited-by-mirror
deutsch,2023-11-23,Telegram: craZybear2022,telegram,22,credited-by-mirror
deutsch,2023-11-23,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2023-11-23,ria.ru,domain,21,credited-by-mirror
deutsch,2023-11-23,tass.ru,domain,29,credited-by-mirror
deutsch,2023-11-24,Telegram: RuAS_Org,telegram,17,credited-by-mirror
deutsch,2023-11-24,Telegram: craZybear2022,telegram,22,credited-by-mirror
deutsch,2023-11-24,Telegram: satellit_de,telegram,26,credited-by-mirror
deutsch,2023-11-24,ria.ru,domain,12,credited-by-mirror
deutsch,2023-11-24,tass.ru,domain,25,credited-by-mirror
deutsch,2023-11-25,Telegram: RuAS_Org,telegram,14,credited-by-mirror
deutsch,2023-11-25,Telegram: craZybear2022,telegram,27,credited-by-mirror
deutsch,2023-11-25,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2023-11-25,ria.ru,domain,14,credited-by-mirror
deutsch,2023-11-25,tass.ru,domain,14,credited-by-mirror
deutsch,2023-11-26,Telegram: RuAS_Org,telegram,17,credited-by-mirror
deutsch,2023-11-26,Telegram: craZybear2022,telegram,21,credited-by-mirror
deutsch,2023-11-26,Telegram: satellit_de,telegram,20,credited-by-mirror
deutsch,2023-11-26,ria.ru,domain,16,credited-by-mirror
deutsch,2023-11-26,tass.ru,domain,11,credited-by-mirror
deutsch,2023-11-27,Telegram: RuAS_Org,telegram,8,credited-by-mirror
deutsch,2023-11-27,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2023-11-27,Telegram: satellit_de,telegram,35,credited-by-mirror
deutsch,2023-11-27,ria.ru,domain,17,credited-by-mirror
deutsch,2023-11-27,tass.ru,domain,16,credited-by-mirror
deutsch,2023-11-28,Telegram: RuAS_Org,telegram,19,credited-by-mirror
deutsch,2023-11-28,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2023-11-28,Telegram: satellit_de,telegram,34,credited-by-mirror
deutsch,2023-11-28,ria.ru,domain,17,credited-by-mirror
deutsch,2023-11-28,tass.ru,domain,39,credited-by-mirror
deutsch,2023-11-29,Telegram: RuAS_Org,telegram,15,credited-by-mirror
deutsch,2023-11-29,Telegram: craZybear2022,telegram,23,credited-by-mirror
deutsch,2023-11-29,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2023-11-29,ria.ru,domain,27,credited-by-mirror
deutsch,2023-11-29,tass.ru,domain,37,credited-by-mirror
deutsch,2023-11-30,Telegram: RuAS_Org,telegram,17,credited-by-mirror
deutsch,2023-11-30,Telegram: craZybear2022,telegram,23,credited-by-mirror
deutsch,2023-11-30,Telegram: satellit_de,telegram,34,credited-by-mirror
deutsch,2023-11-30,ria.ru,domain,23,credited-by-mirror
deutsch,2023-11-30,tass.ru,domain,35,credited-by-mirror
poland,2023-11-01,Telegram: ukr_leaks_pl,telegram,23,credited-by-mirror
poland,2023-11-01,ria.ru,domain,6,credited-by-mirror
poland,2023-11-01,tass.ru,domain,4,credited-by-mirror
poland,2023-11-02,Telegram: ukr_leaks_pl,telegram,23,credited-by-mirror
poland,2023-11-02,ria.ru,domain,15,credited-by-mirror
poland,2023-11-02,tass.ru,domain,29,credited-by-mirror
poland,2023-11-03,Telegram: ukr_leaks_pl,telegram,4,credited-by-mirror
poland,2023-11-03,ria.ru,domain,9,credited-by-mirror
poland,2023-11-03,tass.ru,domain,16,credited-by-mirror
poland,2023-11-04,Telegram: ukr_leaks_pl,telegram,18,credited-by-mirror
poland,2023-11-04,ria.ru,domain,8,credited-by-mirror
poland,2023-11-04,tass.ru,domain,4,credited-by-mirror
poland,2023-11-05,Telegram: ukr_leaks_pl,telegram,22,credited-by-mirror
poland,2023-11-05,ria.ru,domain,4,credited-by-mirror
poland,2023-11-05,tass.ru,domain,1,credited-by-mirror
poland,2023-11-06,Telegram: ukr_leaks_pl,telegram,22,credited-by-mirror
poland,2023-11-06,ria.ru,domain,8,credited-by-mirror
poland,2023-11-06,tass.ru,domain,9,credited-by-mirror
poland,2023-11-07,Telegram: ukr_leaks_pl,telegram,21,credited-by-mirror
poland,2023-11-07,ria.ru,domain,8,credited-by-mirror
poland,2023-11-07,tass.ru,domain,7,credited-by-mirror
poland,2023-11-08,Telegram: ukr_leaks_pl,telegram,14,credited-by-mirror
poland,2023-11-08,ria.ru,domain,14,credited-by-mirror
poland,2023-11-08,tass.ru,domain,9,credited-by-mirror
poland,2023-11-09,Telegram: ukr_leaks_pl,telegram,20,credited-by-mirror
poland,2023-11-09,ria.ru,domain,5,credited-by-mirror
poland,2023-11-09,tass.ru,domain,12,credited-by-mirror
poland,2023-11-10,Telegram: ukr_leaks_pl,telegram,19,credited-by-mirror
poland,2023-11-10,ria.ru,domain,8,credited-by-mirror
poland,2023-11-10,tass.ru,domain,8,credited-by-mirror
poland,2023-11-11,Telegram: ukr_leaks_pl,telegram,16,credited-by-mirror
poland,2023-11-11,ria.ru,domain,4,credited-by-mirror
poland,2023-11-11,tass.ru,domain,7,credited-by-mirror
poland,2023-11-12,Telegram: ukr_leaks_pl,telegram,13,credited-by-mirror
poland,2023-11-12,ria.ru,domain,12,credited-by-mirror
poland,2023-11-12,tass.ru,domain,3,credited-by-mirror
poland,2023-11-13,Telegram: ukr_leaks_pl,telegram,16,credited-by-mirror
poland,2023-11-13,ria.ru,domain,11,credited-by-mirror
poland,2023-11-13,tass.ru,domain,14,credited-by-mirror
poland,2023-11-14,Telegram: ukr_leaks_pl,telegram,14,credited-by-mirror
poland,2023-11-14,ria.ru,domain,11,credited-by-mirror
poland,2023-11-14,tass.ru,domain,11,credited-by-mirror
poland,2023-11-15,Telegram: ukr_leaks_pl,telegram,23,credited-by-mirror
poland,2023-11-15,ria.ru,domain,11,credited-by-mirror
poland,2023-11-15,tass.ru,domain,16,credited-by-mirror
poland,2023-11-16,Telegram: ukr_leaks_pl,telegram,10,credited-by-mirror
poland,2023-11-16,ria.ru,domain,11,credited-by-mirror
poland,2023-11-16,tass.ru,domain,15,credited-by-mirror
poland,2023-11-17,Telegram: ukr_leaks_pl,telegram,15,credited-by-mirror
poland,2023-11-17,ria.ru,domain,4,credited-by-mirror
poland,2023-11-17,tass.ru,domain,18,credited-by-mirror
poland,2023-11-18,Telegram: ukr_leaks_pl,telegram,19,credited-by-mirror
poland,2023-11-18,ria.ru,domain,4,credited-by-mirror
poland,2023-11-18,tass.ru,domain,3,credited-by-mirror
poland,2023-11-19,Telegram: ukr_leaks_pl,telegram,17,credited-by-mirror
poland,2023-11-19,ria.ru,domain,7,credited-by-mirror
poland,2023-11-19,tass.ru,domain,7,credited-by-mirror
poland,2023-11-20,Telegram: ukr_leaks_pl,telegram,20,credited-by-mirror
poland,2023-11-20,ria.ru,domain,11,credited-by-mirror
poland,2023-11-20,tass.ru,domain,14,credited-by-mirror
poland,2023-11-21,Telegram: ukr_leaks_pl,telegram,22,credited-by-mirror
poland,2023-11-21,ria.ru,domain,10,credited-by-mirror
poland,2023-11-21,tass.ru,domain,12,credited-by-mirror
poland,2023-11-22,Telegram: ukr_leaks_pl,telegram,19,credited-by-mirror
poland,2023-11-22,ria.ru,domain,7,credited-by-mirror
poland,2023-11-22,tass.ru,domain,12,credited-by-mirror
poland,2023-11-23,Telegram: ukr_leaks_pl,telegram,15,credited-by-mirror
poland,2023-11-23,ria.ru,domain,17,credited-by-mirror
poland,2023-11-23,tass.ru,domain,10,credited-by-mirror
poland,2023-11-24,Telegram: ukr_leaks_pl,telegram,19,credited-by-mirror
poland,2023-11-24,ria.ru,domain,11,credited-by-mirror
poland,2023-11-24,tass.ru,domain,9,credited-by-mirror
poland,2023-11-25,Telegram: ukr_leaks_pl,telegram,14,credited-by-mirror
poland,2023-11-25,ria.ru,domain,5,credited-by-mirror
poland,2023-11-25,tass.ru,domain,2,credited-by-mirror
poland,2023-11-26,Telegram: ukr_leaks_pl,telegram,19,credited-by-mirror
poland,2023-11-26,ria.ru,domain,7,credited-by-mirror
poland,2023-11-26,tass.ru,domain,5,credited-by-mirror
poland,2023-11-27,Telegram: ukr_leaks_pl,telegram,9,credited-by-mirror
poland,2023-11-27,ria.ru,domain,6,credited-by-mirror
poland,2023-11-27,tass.ru,domain,13,credited-by-mirror
poland,2023-11-28,Telegram: ukr_leaks_pl,telegram,16,credited-by-mirror
poland,2023-11-28,ria.ru,domain,11,credited-by-mirror
poland,2023-11-28,tass.ru,domain,8,credited-by-mirror
poland,2023-11-29,Telegram: ukr_leaks_pl,telegram,17,credited-by-mirror
poland,2023-11-29,ria.ru,domain,10,credited-by-mirror
poland,2023-11-29,tass.ru,domain,14,credited-by-mirror
poland,2023-11-30,Telegram: ukr_leaks_pl,telegram,16,credited-by-mirror
poland,2023-11-30,ria.ru,domain,10,credited-by-mirror
poland,2023-11-30,tass.ru,domain,11,credited-by-mirror
