mirror,date,source,source_type,credits,relationship
czechia,2024-10-06,Telegram: MGzpravy,telegram,51,credited-by-mirror
czechia,2024-10-06,Telegram: neCT24,telegram,32,credited-by-mirror
czechia,2024-10-06,Telegram: to_je_nas_svet,telegram,17,credited-by-mirror
czechia,2024-10-06,Telegram: uk100a,telegram,55,credited-by-mirror
czechia,2024-10-07,Telegram: InfodefenseCZE,telegram,14,credited-by-mirror
czechia,2024-10-07,Telegram: Libertas_info_cz,telegram,29,credited-by-mirror
czechia,2024-10-07,Telegram: MGzpravy,telegram,133,credited-by-mirror
czechia,2024-10-07,Telegram: neCT24,telegram,38,credited-by-mirror
czechia,2024-10-07,Telegram: to_je_nas_svet,telegram,28,credited-by-mirror
czechia,2024-10-07,Telegram: uk100a,telegram,49,credited-by-mirror
czechia,2024-10-08,Telegram: InfodefenseCZE,telegram,17,credited-by-mirror
czechia,2024-10-08,Telegram: Libertas_info_cz,telegram,53,credited-by-mirror
czechia,2024-10-08,Telegram: MGzpravy,telegram,86,credited-by-mirror
czechia,2024-10-08,Telegram: jarek53,telegram,2,credited-by-mirror
czechia,2024-10-08,Telegram: neCT24,telegram,39,credited-by-mirror
czechia,2024-10-08,Telegram: to_je_nas_svet,telegram,22,credited-by-mirror
czechia,2024-10-08,Telegram: uk100a,telegram,36,credited-by-mirror
czechia,2024-10-09,Telegram: InfodefenseCZE,telegram,17,credited-by-mirror
czechia,2024-10-09,Telegram: Libertas_info_cz,telegram,44,credited-by-mirror
czechia,2024-10-09,Telegram: MGzpravy,telegram,68,credited-by-mirror
czechia,2024-10-09,Telegram: jarek53,telegram,3,credited-by-mirror
czechia,2024-10-09,Telegram: neCT24,telegram,36,credited-by-mirror
czechia,2024-10-09,Telegram: to_je_nas_svet,telegram,25,credited-by-mirror
czechia,2024-10-09,Telegram: uk100a,telegram,41,credited-by-mirror
czechia,2024-10-10,Telegram: InfodefenseCZE,telegram,22,credited-by-mirror
czechia,2024-10-10,Telegram: Libertas_info_cz,telegram,77,credited-by-mirror
czechia,2024-10-10,Telegram: MGzpravy,telegram,141,credited-by-mirror
czechia,2024-10-10,Telegram: neCT24,telegram,37,credited-by-mirror
czechia,2024-10-10,Telegram: to_je_nas_svet,telegram,21,credited-by-mirror
czechia,2024-10-10,Telegram: uk100a,telegram,34,credited-by-mirror
czechia,2024-10-11,Telegram: InfodefenseCZE,telegram,14,credited-by-mirror
czechia,2024-10-11,Telegram: Libertas_info_cz,telegram,38,credited-by-mirror
czechia,2024-10-11,Telegram: MGzpravy,telegram,121,credited-by-mirror
czechia,2024-10-11,Telegram: neCT24,telegram,36,credited-by-mirror
czechia,2024-10-11,Telegram: to_je_nas_svet,telegram,25,credited-by-mirror
czechia,2024-10-11,Telegram: uk100a,telegram,40,credited-by-mirror
czechia,2024-10-12,Telegram: InfodefenseCZE,telegram,5,credited-by-mirror
czechia,2024-10-12,Telegram: Libertas_info_cz,telegram,18,credited-by-mirror
czechia,2024-10-12,Telegram: MGzpravy,telegram,61,credited-by-mirror
czechia,2024-10-12,Telegram: neCT24,telegram,35,credited-by-mirror
czechia,2024-10-12,Telegram: to_je_nas_svet,telegram,17,credited-by-mirror
czechia,2024-10-12,Telegram: uk100a,telegram,30,credited-by-mirror
czechia,2024-10-13,Telegram: InfodefenseCZE,telegram,26,credited-by-mirror
czechia,2024-10-13,Telegram: Libertas_info_cz,telegram,1,credited-by-mirror
czechia,2024-10-13,Telegram: MGzpravy,telegram,109,credited-by-mirror
czechia,2024-10-13,Telegram: jarek53,telegram,1,credited-by-mirror
czechia,2024-10-13,Telegram: neCT24,telegram,31,credited-by-mirror
czechia,2024-10-13,Telegram: to_je_nas_svet,telegram,16,credited-by-mirror
czechia,2024-10-13,Telegram: uk100a,telegram,36,credited-by-mirror
czechia,2024-10-14,Telegram: InfodefenseCZE,telegram,24,credited-by-mirror
czechia,2024-10-14,Telegram: Libertas_info_cz,telegram,70,credited-by-mirror
czechia,2024-10-14,Telegram: MGzpravy,telegram,95,credited-by-mirror
czechia,2024-10-14,Telegram: neCT24,telegram,37,credited-by-mirror
czechia,2024-10-14,Telegram: to_je_nas_svet,telegram,22,credited-by-mirror
czechia,2024-10-14,Telegram: uk100a,telegram,20,credited-by-mirror
czechia,2024-10-15,Telegram: InfodefenseCZE,telegram,21,credited-by-mirror
czechia,2024-10-15,Telegram: Libertas_info_cz,telegram,62,credited-by-mirror
czechia,2024-10-15,Telegram: MGzpravy,telegram,110,credited-by-mirror
czechia,2024-10-15,Telegram: neCT24,telegram,42,credited-by-mirror
czechia,2024-10-15,Telegram: to_je_nas_svet,telegram,13,credited-by-mirror
czechia,2024-10-15,Telegram: uk100a,telegram,35,credited-by-mirror
czechia,2024-10-16,Telegram: InfodefenseCZE,telegram,21,credited-by-mirror
czechia,2024-10-16,Telegram: Libertas_info_cz,telegram,11,credited-by-mirror
czechia,2024-10-16,Telegram: MGzpravy,telegram,127,credited-by-mirror
czechia,2024-10-16,Telegram: neCT24,telegram,36,credited-by-mirror
czechia,2024-10-16,Telegram: to_je_nas_svet,telegram,25,credited-by-mirror
czechia,2024-10-16,Telegram: uk100a,telegram,33,credited-by-mirror
czechia,2024-10-17,Telegram: InfodefenseCZE,telegram,18,credited-by-mirror
czechia,2024-10-17,Telegram: Libertas_info_cz,telegram,24,credited-by-mirror
czechia,2024-10-17,Telegram: MGzpravy,telegram,134,credited-by-mirror
czechia,2024-10-17,Telegram: neCT24,telegram,37,credited-by-mirror
czechia,2024-10-17,Telegram: to_je_nas_svet,telegram,28,credited-by-mirror
czechia,2024-10-17,Telegram: uk100a,telegram,28,credited-by-mirror
czechia,2024-10-18,Telegram: BN4JeyTQ6RVkMTNk,telegram,1,credited-by-mirror
czechia,2024-10-18,Telegram: InfodefenseCZE,telegram,15,credited-by-mirror
czechia,2024-10-18,Telegram: Libertas_info_cz,telegram,38,credited-by-mirror
czechia,2024-10-18,Telegram: MGzpravy,telegram,79,credited-by-mirror
czechia,2024-10-18,Telegram: neCT24,telegram,37,credited-by-mirror
czechia,2024-10-18,Telegram: to_je_nas_svet,telegram,33,credited-by-mirror
czechia,2024-10-18,Telegram: uk100a,telegram,43,credited-by-mirror
czechia,2024-10-19,Telegram: InfodefenseCZE,telegram,26,credited-by-mirror
czechia,2024-10-19,Telegram: Libertas_info_cz,telegram,48,credited-by-mirror
czechia,2024-10-19,Telegram: MGzpravy,telegram,38,credited-by-mirror
czechia,2024-10-19,Telegram: neCT24,telegram,33,credited-by-mirror
czechia,2024-10-19,Telegram: to_je_nas_svet,telegram,16,credited-by-mirror
czechia,2024-10-19,Telegram: uk100a,telegram,25,credited-by-mirror
czechia,2024-10-20,Telegram: InfodefenseCZE,telegram,19,credited-by-mirror
czechia,2024-10-20,Telegram: Libertas_info_cz,telegram,43,credited-by-mirror
czechia,2024-10-20,Telegram: MGzpravy,telegram,99,credited-by-mirror
czechia,2024-10-20,Telegram: neCT24,telegram,34,credited-by-mirror
czechia,2024-10-20,Telegram: to_je_nas_svet,telegram,20,credited-by-mirror
czechia,2024-10-20,Telegram: uk100a,telegram,21,credited-by-mirror
czechia,2024-10-21,Telegram: InfodefenseCZE,telegram,32,credited-by-mirror
czechia,2024-10-21,Telegram: Libertas_info_cz,telegram,50,credited-by-mirror
czechia,2024-10-21,Telegram: MGzpravy,telegram,178,credited-by-mirror
czechia,2024-10-21,Telegram: neCT24,telegram,41,credited-by-mirror
czechia,2024-10-21,Telegram: to_je_nas_svet,telegram,31,credited-by-mirror
czechia,2024-10-21,Telegram: uk100a,telegram,39,credited-by-mirror
czechia,2024-10-22,Telegram: InfodefenseCZE,telegram,22,credited-by-mirror
czechia,2024-10-22,Telegram: Libertas_info_cz,telegram,49,credited-by-mirror
czechia,2024-10-22,Telegram: MGzpravy,telegram,202,credited-by-mirror
czechia,2024-10-22,Telegram: jarek53,telegram,1,credited-by-mirror
czechia,2024-10-22,Telegram: neCT24,telegram,39,credited-by-mirror
czechia,2024-10-22,Telegram: to_je_nas_svet,telegram,29,credited-by-mirror
czechia,2024-10-22,Telegram: uk100a,telegram,37,credited-by-mirror
czechia,2024-10-23,Telegram: InfodefenseCZE,telegram,26,credited-by-mirror
czechia,2024-10-23,Telegram: MGzpravy,telegram,103,credited-by-mirror
czechia,2024-10-23,Telegram: neCT24,telegram,47,credited-by-mirror
czechia,2024-10-23,Telegram: to_je_nas_svet,telegram,37,credited-by-mirror
czechia,2024-10-23,Telegram: uk100a,telegram,51,credited-by-mirror
czechia,2024-10-24,Telegram: InfodefenseCZE,telegram,14,credited-by-mirror
czechia,2024-10-24,Telegram: Libertas_info_cz,telegram,1,credited-by-mirror
czechia,2024-10-24,Telegram: MGzpravy,telegram,122,credited-by-mirror
czechia,2024-10-24,Telegram: neCT24,telegram,42,credited-by-mirror
czechia,2024-10-24,Telegram: to_je_nas_svet,telegram,32,credited-by-mirror
czechia,2024-10-24,Telegram: uk100a,telegram,43,credited-by-mirror
czechia,2024-10-25,Telegram: InfodefenseCZE,telegram,17,credited-by-mirror
czechia,2024-10-25,Telegram: Libertas_info_cz,telegram,8,credited-by-mirror
czechia,2024-10-25,Telegram: MGzpravy,telegram,76,credited-by-mirror
czechia,2024-10-25,Telegram: jarek53,telegram,1,credited-by-mirror
czechia,2024-10-25,Telegram: neCT24,telegram,26,credited-by-mirror
czechia,2024-10-25,Telegram: to_je_nas_svet,telegram,17,credited-by-mirror
czechia,2024-10-25,Telegram: uk100a,telegram,24,credited-by-mirror
czechia,2024-10-26,Telegram: InfodefenseCZE,telegram,17,credited-by-mirror
czechia,2024-10-26,Telegram: Libertas_info_cz,telegram,43,credited-by-mirror
czechia,2024-10-26,Telegram: MGzpravy,telegram,93,credited-by-mirror
czechia,2024-10-26,Telegram: neCT24,telegram,42,credited-by-mirror
czechia,2024-10-26,Telegram: uk100a,telegram,49,credited-by-mirror
czechia,2024-10-27,Telegram: InfodefenseCZE,telegram,16,credited-by-mirror
czechia,2024-10-27,Telegram: Libertas_info_cz,telegram,56,credited-by-mirror
czechia,2024-10-27,Telegram: MGzpravy,telegram,103,credited-by-mirror
czechia,2024-10-27,Telegram: jarek53,telegram,1,credited-by-mirror
czechia,2024-10-27,Telegram: neCT24,telegram,40,credited-by-mirror
czechia,2024-10-27,Telegram: uk100a,telegram,51,credited-by-mirror
czechia,2024-10-28,Telegram: InfodefenseCZE,telegram,23,credited-by-mirror
czechia,2024-10-28,Telegram: Libertas_info_cz,telegram,27,credited-by-mirror
czechia,2024-10-28,Telegram: MGzpravy,telegram,70,credited-by-mirror
czechia,2024-10-28,Telegram: neCT24,telegram,43,credited-by-mirror
czechia,2024-10-28,Telegram: to_je_nas_svet,telegram,19,credited-by-mirror
czechia,2024-10-28,Telegram: uk100a,telegram,51,credited-by-mirror
czechia,2024-10-29,Telegram: InfodefenseCZE,telegram,28,credited-by-mirror
czechia,2024-10-29,Telegram: Libertas_info_cz,telegram,78,credited-by-mirror
czechia,2024-10-29,Telegram: MGzpravy,telegram,71,credited-by-mirror
czechia,2024-10-29,Telegram: neCT24,telegram,40,credited-by-mirror
czechia,2024-10-29,Telegram: to_je_nas_svet,telegram,15,credited-by-mirror
czechia,2024-10-29,Telegram: uk100a,telegram,42,credited-by-mirror
czechia,2024-10-30,Telegram: InfodefenseCZE,telegram,21,credited-by-mirror
czechia,2024-10-30,Telegram: Libertas_info_cz,telegram,54,credited-by-mirror
czechia,2024-10-30,Telegram: MGzpravy,telegram,115,credited-by-mirror
czechia,2024-10-30,Telegram: neCT24,telegram,34,credited-by-mirror
czechia,2024-10-30,Telegram: to_je_nas_svet,telegram,18,credited-by-mirror
czechia,2024-10-30,Telegram: uk100a,telegram,58,credited-by-mirror
czechia,2024-10-31,Telegram: InfodefenseCZE,telegram,25,credited-by-mirror
czechia,2024-10-31,Telegram: Libertas_info_cz,telegram,26,credited-by-mirror
czechia,2024-10-31,Telegram: MGzpravy,telegram,80,credited-by-mirror
czechia,2024-10-31,Telegram: neCT24,telegram,38,credited-by-mirror
czechia,2024-10-31,Telegram: to_je_nas_svet,telegram,22,credited-by-mirror
czechia,2024-10-31,Telegram: uk100a,telegram,58,credited-by-mirror
deutsch,2024-10-01,Telegram: DruschbaFM,telegram,29,credited-by-mirror
deutsch,2024-10-01,Telegram: RuAS_Org,telegram,38,credited-by-mirror
deutsch,2024-10-01,Telegram: craZybear2022,telegram,11,credited-by-mirror
deutsch,2024-10-01,Telegram: rt_de,telegram,55,credited-by-mirror
deutsch,2024-10-01,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-10-01,de.rt.com,domain,49,credited-by-mirror
deutsch,2024-10-02,Telegram: DruschbaFM,telegram,29,credited-by-mirror
deutsch,2024-10-02,Telegram: RuAS_Org,telegram,38,credited-by-mirror
deutsch,2024-10-02,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-10-02,Telegram: rt_de,telegram,42,credited-by-mirror
deutsch,2024-10-02,Telegram: satellit_de,telegram,22,credited-by-mirror
deutsch,2024-10-02,de.rt.com,domain,42,credited-by-mirror
deutsch,2024-10-03,Telegram: DruschbaFM,telegram,38,credited-by-mirror
deutsch,2024-10-03,Telegram: RuAS_Org,telegram,42,credited-by-mirror
deutsch,2024-10-03,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-10-03,Telegram: rt_de,telegram,34,credited-by-mirror
deutsch,2024-10-03,Telegram: satellit_de,telegram,27,credited-by-mirror
deutsch,2024-10-03,de.rt.com,domain,39,credited-by-mirror
deutsch,2024-10-04,Telegram: DruschbaFM,telegram,30,credited-by-mirror
deutsch,2024-10-04,Telegram: RuAS_Org,telegram,33,credited-by-mirror
deutsch,2024-10-04,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-10-04,Telegram: rt_de,telegram,43,credited-by-mirror
deutsch,2024-10-04,Telegram: satellit_de,telegram,26,credited-by-mirror
deutsch,2024-10-04,de.rt.com,domain,39,credited-by-mirror
deutsch,2024-10-05,Telegram: DruschbaFM,telegram,31,credited-by-mirror
deutsch,2024-10-05,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-10-05,Telegram: craZybear2022,telegram,22,credited-by-mirror
deutsch,2024-10-05,Telegram: rt_de,telegram,31,credited-by-mirror
deutsch,2024-10-05,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-10-05,de.rt.com,domain,26,credited-by-mirror
deutsch,2024-10-06,Telegram: DruschbaFM,telegram,35,credited-by-mirror
deutsch,2024-10-06,Telegram: RuAS_Org,telegram,32,credited-by-mirror
deutsch,2024-10-06,Telegram: craZybear2022,telegram,19,credited-by-mirror
deutsch,2024-10-06,Telegram: rt_de,telegram,31,credited-by-mirror
deutsch,2024-10-06,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2024-10-06,de.rt.com,domain,19,credited-by-mirror
deutsch,2024-10-07,Telegram: DruschbaFM,telegram,37,credited-by-mirror
deutsch,2024-10-07,Telegram: RuAS_Org,telegram,38,credited-by-mirror
deutsch,2024-10-07,Telegram: craZybear2022,telegram,21,credited-by-mirror
deutsch,2024-10-07,Telegram: rt_de,telegram,43,credited-by-mirror
deutsch,2024-10-07,Telegram: satellit_de,telegram,30,credited-by-mirror
deutsch,2024-10-07,de.rt.com,domain,35,credited-by-mirror
deutsch,2024-10-08,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-10-08,Telegram: RuAS_Org,telegram,27,credited-by-mirror
deutsch,2024-10-08,Telegram: craZybear2022,telegram,20,credited-by-mirror
deutsch,2024-10-08,Telegram: rt_de,telegram,34,credited-by-mirror
deutsch,2024-10-08,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2024-10-08,de.rt.com,domain,34,credited-by-mirror
deutsch,2024-10-09,Telegram: DruschbaFM,telegram,30,credited-by-mirror
deutsch,2024-10-09,Telegram: RuAS_Org,telegram,31,credited-by-mirror
deutsch,2024-10-09,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-10-09,Telegram: rt_de,telegram,46,credited-by-mirror
deutsch,2024-10-09,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-10-09,de.rt.com,domain,34,credited-by-mirror
deutsch,2024-10-10,Telegram: DruschbaFM,telegram,32,credited-by-mirror
deutsch,2024-10-10,Telegram: RuAS_Org,telegram,33,credited-by-mirror
deutsch,2024-10-10,Telegram: craZybear2022,telegram,18,credited-by-mirror
deutsch,2024-10-10,Telegram: rt_de,telegram,43,credited-by-mirror
deutsch,2024-10-10,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-10-10,de.rt.com,domain,31,credited-by-mirror
deutsch,2024-10-11,Telegram: DruschbaFM,telegram,33,credited-by-mirror
deutsch,2024-10-11,Telegram: RuAS_Org,telegram,31,credited-by-mirror
deutsch,2024-10-11,Telegram: craZybear2022,telegram,11,credited-by-mirror
deutsch,2024-10-11,Telegram: rt_de,telegram,48,credited-by-mirror
deutsch,2024-10-11,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-10-11,de.rt.com,domain,36,credited-by-mirror
deutsch,2024-10-12,Telegram: DruschbaFM,telegram,32,credited-by-mirror
deutsch,2024-10-12,Telegram: RuAS_Org,telegram,34,credited-by-mirror
deutsch,2024-10-12,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-10-12,Telegram: rt_de,telegram,35,credited-by-mirror
deutsch,2024-10-12,Telegram: satellit_de,telegram,21,credited-by-mirror
deutsch,2024-10-12,de.rt.com,domain,31,credited-by-mirror
deutsch,2024-10-13,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-10-13,Telegram: RuAS_Org,telegram,28,credited-by-mirror
deutsch,2024-10-13,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-10-13,Telegram: rt_de,telegram,35,credited-by-mirror
deutsch,2024-10-13,Telegram: satellit_de,telegram,19,credited-by-mirror
deutsch,2024-10-13,de.rt.com,domain,28,credited-by-mirror
deutsch,2024-10-14,Telegram: DruschbaFM,telegram,37,credited-by-mirror
deutsch,2024-10-14,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-10-14,Telegram: craZybear2022,telegram,12,credited-by-mirror
deutsch,2024-10-14,Telegram: rt_de,telegram,39,credited-by-mirror
deutsch,2024-10-14,Telegram: satellit_de,telegram,21,credited-by-mirror
deutsch,2024-10-14,de.rt.com,domain,39,credited-by-mirror
deutsch,2024-10-15,Telegram: DruschbaFM,telegram,31,credited-by-mirror
deutsch,2024-10-15,Telegram: RuAS_Org,telegram,32,credited-by-mirror
deutsch,2024-10-15,Telegram: craZybear2022,telegram,10,credited-by-mirror
deutsch,2024-10-15,Telegram: rt_de,telegram,37,credited-by-mirror
deutsch,2024-10-15,Telegram: satellit_de,telegram,29,credited-by-mirror
deutsch,2024-10-15,de.rt.com,domain,35,credited-by-mirror
deutsch,2024-10-16,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-10-16,Telegram: RuAS_Org,telegram,32,credited-by-mirror
deutsch,2024-10-16,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-10-16,Telegram: rt_de,telegram,44,credited-by-mirror
deutsch,2024-10-16,Telegram: satellit_de,telegram,18,credited-by-mirror
deutsch,2024-10-16,de.rt.com,domain,47,credited-by-mirror
deutsch,2024-10-17,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-10-17,Telegram: RuAS_Org,telegram,30,credited-by-mirror
deutsch,2024-10-17,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-10-17,Telegram: rt_de,telegram,41,credited-by-mirror
deutsch,2024-10-17,Telegram: satellit_de,telegram,20,credited-by-mirror
deutsch,2024-10-17,de.rt.com,domain,47,credited-by-mirror
deutsch,2024-10-18,Telegram: DruschbaFM,telegram,32,credited-by-mirror
deutsch,2024-10-18,Telegram: RuAS_Org,telegram,31,credited-by-mirror
deutsch,2024-10-18,Telegram: craZybear2022,telegram,10,credited-by-mirror
deutsch,2024-10-18,Telegram: rt_de,telegram,36,credited-by-mirror
deutsch,2024-10-18,Telegram: satellit_de,telegram,19,credited-by-mirror
deutsch,2024-10-18,de.rt.com,domain,38,credited-by-mirror
deutsch,2024-10-19,Telegram: DruschbaFM,telegram,35,credited-by-mirror
deutsch,2024-10-19,Telegram: RuAS_Org,telegram,22,credited-by-mirror
deutsch,2024-10-19,Telegram: craZybear2022,telegram,11,credited-by-mirror
deutsch,2024-10-19,Telegram: rt_de,telegram,45,credited-by-mirror
deutsch,2024-10-19,Telegram: satellit_de,telegram,17,credited-by-mirror
deutsch,2024-10-19,de.rt.com,domain,26,credited-by-mirror
deutsch,2024-10-20,Telegram: DruschbaFM,telegram,33,credited-by-mirror
deutsch,2024-10-20,Telegram: RuAS_Org,telegram,28,credited-by-mirror
deutsch,2024-10-20,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-10-20,Telegram: rt_de,telegram,34,credited-by-mirror
deutsch,2024-10-20,Telegram: satellit_de,telegram,20,credited-by-mirror
deutsch,2024-10-20,de.rt.com,domain,20,credited-by-mirror
deutsch,2024-10-21,Telegram: DruschbaFM,telegram,34,credited-by-mirror
deutsch,2024-10-21,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-10-21,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-10-21,Telegram: rt_de,telegram,49,credited-by-mirror
deutsch,2024-10-21,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-10-21,de.rt.com,domain,36,credited-by-mirror
deutsch,2024-10-22,Telegram: DruschbaFM,telegram,31,credited-by-mirror
deutsch,2024-10-22,Telegram: RuAS_Org,telegram,37,credited-by-mirror
deutsch,2024-10-22,Telegram: craZybear2022,telegram,16,credited-by-mirror
deutsch,2024-10-22,Telegram: rt_de,telegram,44,credited-by-mirror
deutsch,2024-10-22,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2024-10-22,de.rt.com,domain,42,credited-by-mirror
deutsch,2024-10-23,Telegram: DruschbaFM,telegram,27,credited-by-mirror
deutsch,2024-10-23,Telegram: RuAS_Org,telegram,29,credited-by-mirror
deutsch,2024-10-23,Telegram: craZybear2022,telegram,17,credited-by-mirror
deutsch,2024-10-23,Telegram: rt_de,telegram,46,credited-by-mirror
deutsch,2024-10-23,Telegram: satellit_de,telegram,28,credited-by-mirror
deutsch,2024-10-23,de.rt.com,domain,43,credited-by-mirror
deutsch,2024-10-24,Telegram: DruschbaFM,telegram,36,credited-by-mirror
deutsch,2024-10-24,Telegram: RuAS_Org,telegram,38,credited-by-mirror
deutsch,2024-10-24,Telegram: craZybear2022,telegram,15,credited-by-mirror
deutsch,2024-10-24,Telegram: rt_de,telegram,40,credited-by-mirror
deutsch,2024-10-24,Telegram: satellit_de,telegram,23,credited-by-mirror
deutsch,2024-10-24,de.rt.com,domain,36,credited-by-mirror
deutsch,2024-10-25,Telegram: DruschbaFM,telegram,17,credited-by-mirror
deutsch,2024-10-25,Telegram: RuAS_Org,telegram,20,credited-by-mirror
deutsch,2024-10-25,Telegram: craZybear2022,telegram,11,credited-by-mirror
deutsch,2024-10-25,Telegram: rt_de,telegram,17,credited-by-mirror
deutsch,2024-10-25,Telegram: satellit_de,telegram,16,credited-by-mirror
deutsch,2024-10-25,de.rt.com,domain,32,credited-by-mirror
deutsch,2024-10-26,Telegram: DruschbaFM,telegram,31,credited-by-mirror
deutsch,2024-10-26,Telegram: RuAS_Org,telegram,31,credited-by-mirror
deutsch,2024-10-26,Telegram: craZybear2022,telegram,13,credited-by-mirror
deutsch,2024-10-26,Telegram: rt_de,telegram,37,credited-by-mirror
deutsch,2024-10-26,Telegram: satellit_de,telegram,25,credited-by-mirror
deutsch,2024-10-26,de.rt.com,domain,22,credited-by-mirror
deutsch,2024-10-27,Telegram: DruschbaFM,telegram,35,credited-by-mirror
deutsch,2024-10-27,Telegram: RuAS_Org,telegram,30,credited-by-mirror
deutsch,2024-10-27,Telegram: craZybear2022,telegram,13,credited-by-mirror
deutsch,2024-10-27,Telegram: rt_de,telegram,40,credited-by-mirror
deutsch,2024-10-27,Telegram: satellit_de,telegram,26,credited-by-mirror
deutsch,2024-10-27,de.rt.com,domain,28,credited-by-mirror
deutsch,2024-10-28,Telegram: DruschbaFM,telegram,33,credited-by-mirror
deutsch,2024-10-28,Telegram: RuAS_Org,telegram,33,credited-by-mirror
deutsch,2024-10-28,Telegram: craZybear2022,telegram,14,credited-by-mirror
deutsch,2024-10-28,Telegram: rt_de,telegram,51,credited-by-mirror
deutsch,2024-10-28,Telegram: satellit_de,telegram,24,credited-by-mirror
deutsch,2024-10-28,de.rt.com,domain,37,credited-by-mirror
deutsch,2024-10-29,Telegram: DruschbaFM,telegram,32,credited-by-mirror
deutsch,2024-10-29,Telegram: RuAS_Org,telegram,36,credited-by-mirror
deutsch,2024-10-29,Telegram: craZybear2022,telegram,14,credited-by-mirror
